datetime,date,atmx,raw,chk_note,chk_fail
05/02/2001 12:00:00,05/02/2001,30.0000,30.0000,"nc",""
06/02/2001 12:00:00,06/02/2001,30.0000,30.0000,"nc",""
07/02/2001 12:00:00,07/02/2001,30.0000,30.0000,"nc",""
08/02/2001 12:00:00,08/02/2001,30.0000,30.0000,"nc",""
09/02/2001 12:00:00,09/02/2001,30.0000,30.0000,"nc",""
12/02/2001 12:00:00,12/02/2001,30.2800,30.2800,"nc",""
13/02/2001 12:00:00,13/02/2001,30.5600,30.5600,"nc",""
14/02/2001 12:00:00,14/02/2001,30.8300,30.8300,"nc",""
15/02/2001 12:00:00,15/02/2001,29.4400,29.4400,"nc",""
16/02/2001 12:00:00,16/02/2001,30.2800,30.2800,"nc",""
19/02/2001 12:00:00,19/02/2001,30.2800,30.2800,"nc",""
20/02/2001 12:00:00,20/02/2001,30.0000,30.0000,"nc",""
21/02/2001 12:00:00,21/02/2001,29.7200,29.7200,"nc",""
22/02/2001 12:00:00,22/02/2001,30.0000,30.0000,"nc",""
23/02/2001 12:00:00,23/02/2001,30.0000,30.0000,"nc",""
26/02/2001 12:00:00,26/02/2001,30.5600,30.5600,"nc",""
28/02/2001 12:00:00,28/02/2001,30.5600,30.5600,"nc",""
05/03/2001 12:00:00,05/03/2001,31.1100,31.1100,"nc",""
06/03/2001 12:00:00,06/03/2001,29.4400,29.4400,"nc",""
08/03/2001 12:00:00,08/03/2001,30.0000,30.0000,"nc",""
09/03/2001 12:00:00,09/03/2001,29.4400,29.4400,"nc",""
12/03/2001 12:00:00,12/03/2001,29.4400,29.4400,"nc",""
13/03/2001 12:00:00,13/03/2001,31.3900,31.3900,"nc",""
14/03/2001 12:00:00,14/03/2001,30.5600,30.5600,"nc",""
15/03/2001 12:00:00,15/03/2001,31.3900,31.3900,"nc",""
16/03/2001 12:00:00,16/03/2001,31.3900,31.3900,"nc",""
19/03/2001 12:00:00,19/03/2001,31.1100,31.1100,"nc",""
21/03/2001 12:00:00,21/03/2001,31.1100,31.1100,"nc",""
22/03/2001 12:00:00,22/03/2001,31.1100,31.1100,"nc",""
23/03/2001 12:00:00,23/03/2001,30.8300,30.8300,"nc",""
26/03/2001 12:00:00,26/03/2001,31.6700,31.6700,"nc",""
27/03/2001 12:00:00,27/03/2001,30.2800,30.2800,"nc",""
28/03/2001 12:00:00,28/03/2001,30.2800,30.2800,"nc",""
29/03/2001 12:00:00,29/03/2001,31.3900,31.3900,"nc",""
30/03/2001 12:00:00,30/03/2001,31.9400,31.9400,"nc",""
02/04/2001 12:00:00,02/04/2001,32.2200,32.2200,"nc",""
03/04/2001 12:00:00,03/04/2001,32.2200,32.2200,"nc",""
04/04/2001 12:00:00,04/04/2001,31.6700,31.6700,"nc",""
05/04/2001 12:00:00,05/04/2001,31.6700,31.6700,"nc",""
06/04/2001 12:00:00,06/04/2001,31.3900,31.3900,"nc",""
09/04/2001 12:00:00,09/04/2001,31.6700,31.6700,"nc",""
10/04/2001 12:00:00,10/04/2001,32.7800,32.7800,"nc",""
11/04/2001 12:00:00,11/04/2001,31.6700,31.6700,"nc",""
12/04/2001 12:00:00,12/04/2001,31.9400,31.9400,"nc",""
16/04/2001 12:00:00,16/04/2001,32.2200,32.2200,"nc",""
17/04/2001 12:00:00,17/04/2001,32.2200,32.2200,"nc",""
18/04/2001 12:00:00,18/04/2001,30.5600,30.5600,"nc",""
19/04/2001 12:00:00,19/04/2001,31.6700,31.6700,"nc",""
20/04/2001 12:00:00,20/04/2001,30.8300,30.8300,"nc",""
23/04/2001 12:00:00,23/04/2001,31.1100,31.1100,"nc",""
24/04/2001 12:00:00,24/04/2001,31.9400,31.9400,"nc",""
25/04/2001 12:00:00,25/04/2001,32.2200,32.2200,"nc",""
26/04/2001 12:00:00,26/04/2001,31.6700,31.6700,"nc",""
27/04/2001 12:00:00,27/04/2001,31.6700,31.6700,"nc",""
02/05/2001 12:00:00,02/05/2001,32.5000,32.5000,"nc",""
03/05/2001 12:00:00,03/05/2001,34.4400,34.4400,"nc",""
04/05/2001 12:00:00,04/05/2001,32.2200,32.2200,"nc",""
07/05/2001 12:00:00,07/05/2001,31.9400,31.9400,"nc",""
08/05/2001 12:00:00,08/05/2001,31.9400,31.9400,"nc",""
09/05/2001 12:00:00,09/05/2001,30.2800,30.2800,"nc",""
10/05/2001 12:00:00,10/05/2001,28.8900,28.8900,"nc",""
11/05/2001 12:00:00,11/05/2001,31.6700,31.6700,"nc",""
14/05/2001 12:00:00,14/05/2001,32.2200,32.2200,"nc",""
15/05/2001 12:00:00,15/05/2001,29.1700,29.1700,"nc",""
16/05/2001 12:00:00,16/05/2001,30.2800,30.2800,"nc",""
17/05/2001 12:00:00,17/05/2001,31.6700,31.6700,"nc",""
18/05/2001 12:00:00,18/05/2001,31.9400,31.9400,"nc",""
21/05/2001 12:00:00,21/05/2001,33.6100,33.6100,"nc",""
22/05/2001 12:00:00,22/05/2001,34.7200,34.7200,"nc",""
23/05/2001 12:00:00,23/05/2001,32.5000,32.5000,"nc",""
24/05/2001 12:00:00,24/05/2001,32.7800,32.7800,"nc",""
25/05/2001 12:00:00,25/05/2001,32.7800,32.7800,"nc",""
28/05/2001 12:00:00,28/05/2001,32.7800,32.7800,"nc",""
29/05/2001 12:00:00,29/05/2001,30.5600,30.5600,"nc",""
30/05/2001 12:00:00,30/05/2001,33.6100,33.6100,"nc",""
31/05/2001 12:00:00,31/05/2001,31.6700,31.6700,"nc",""
01/06/2001 12:00:00,01/06/2001,28.8900,28.8900,"nc",""
04/06/2001 12:00:00,04/06/2001,33.6100,33.6100,"nc",""
05/06/2001 12:00:00,05/06/2001,33.6100,33.6100,"nc",""
06/06/2001 12:00:00,06/06/2001,32.2200,32.2200,"nc",""
07/06/2001 12:00:00,07/06/2001,32.5000,32.5000,"nc",""
08/06/2001 12:00:00,08/06/2001,32.7800,32.7800,"nc",""
11/06/2001 12:00:00,11/06/2001,32.5000,32.5000,"nc",""
12/06/2001 12:00:00,12/06/2001,28.6100,28.6100,"nc",""
13/06/2001 12:00:00,13/06/2001,31.3900,31.3900,"nc",""
14/06/2001 12:00:00,14/06/2001,32.5000,32.5000,"nc",""
15/06/2001 12:00:00,15/06/2001,32.7800,32.7800,"nc",""
18/06/2001 12:00:00,18/06/2001,32.2200,32.2200,"nc",""
19/06/2001 12:00:00,19/06/2001,27.7800,27.7800,"nc",""
20/06/2001 12:00:00,20/06/2001,32.2200,32.2200,"nc",""
21/06/2001 12:00:00,21/06/2001,32.2200,32.2200,"nc",""
25/06/2001 12:00:00,25/06/2001,32.2200,32.2200,"nc",""
26/06/2001 12:00:00,26/06/2001,32.2200,32.2200,"nc",""
28/06/2001 12:00:00,28/06/2001,31.9400,31.9400,"nc",""
29/06/2001 12:00:00,29/06/2001,32.5000,32.5000,"nc",""
02/07/2001 12:00:00,02/07/2001,33.3300,33.3300,"nc",""
03/07/2001 12:00:00,03/07/2001,31.9400,31.9400,"nc",""
04/07/2001 12:00:00,04/07/2001,32.7800,32.7800,"nc",""
05/07/2001 12:00:00,05/07/2001,32.5000,32.5000,"nc",""
06/07/2001 12:00:00,06/07/2001,31.6700,31.6700,"nc",""
09/07/2001 12:00:00,09/07/2001,31.3900,31.3900,"nc",""
10/07/2001 12:00:00,10/07/2001,30.0000,30.0000,"nc",""
11/07/2001 12:00:00,11/07/2001,27.5000,27.5000,"nc",""
13/07/2001 12:00:00,13/07/2001,30.0000,30.0000,"nc",""
16/07/2001 12:00:00,16/07/2001,32.2200,32.2200,"nc",""
17/07/2001 12:00:00,17/07/2001,31.9400,31.9400,"nc",""
18/07/2001 12:00:00,18/07/2001,32.7800,32.7800,"nc",""
19/07/2001 12:00:00,19/07/2001,27.7800,27.7800,"nc",""
20/07/2001 12:00:00,20/07/2001,26.9400,26.9400,"nc",""
23/07/2001 12:00:00,23/07/2001,31.1100,31.1100,"nc",""
24/07/2001 12:00:00,24/07/2001,31.6700,31.6700,"nc",""
25/07/2001 12:00:00,25/07/2001,31.1100,31.1100,"nc",""
26/07/2001 12:00:00,26/07/2001,28.8900,28.8900,"nc",""
27/07/2001 12:00:00,27/07/2001,29.1700,29.1700,"nc",""
30/07/2001 12:00:00,30/07/2001,31.3900,31.3900,"nc",""
31/07/2001 12:00:00,31/07/2001,30.5600,30.5600,"nc",""
01/08/2001 12:00:00,01/08/2001,31.9400,31.9400,"nc",""
02/08/2001 12:00:00,02/08/2001,30.2800,30.2800,"nc",""
03/08/2001 12:00:00,03/08/2001,30.8300,30.8300,"nc",""
06/08/2001 12:00:00,06/08/2001,31.6700,31.6700,"nc",""
07/08/2001 12:00:00,07/08/2001,31.6700,31.6700,"nc",""
08/08/2001 12:00:00,08/08/2001,29.4400,29.4400,"nc",""
09/08/2001 12:00:00,09/08/2001,28.8900,28.8900,"nc",""
13/08/2001 12:00:00,13/08/2001,31.9400,31.9400,"nc",""
14/08/2001 12:00:00,14/08/2001,31.9400,31.9400,"nc",""
15/08/2001 12:00:00,15/08/2001,29.7200,29.7200,"nc",""
16/08/2001 12:00:00,16/08/2001,31.9400,31.9400,"nc",""
17/08/2001 12:00:00,17/08/2001,32.2200,32.2200,"nc",""
20/08/2001 12:00:00,20/08/2001,31.3900,31.3900,"nc",""
21/08/2001 12:00:00,21/08/2001,31.3900,31.3900,"nc",""
22/08/2001 12:00:00,22/08/2001,31.6700,31.6700,"nc",""
23/08/2001 12:00:00,23/08/2001,30.5600,30.5600,"nc",""
24/08/2001 12:00:00,24/08/2001,31.6700,31.6700,"nc",""
27/08/2001 12:00:00,27/08/2001,31.6700,31.6700,"nc",""
28/08/2001 12:00:00,28/08/2001,32.2200,32.2200,"nc",""
29/08/2001 12:00:00,29/08/2001,28.6100,28.6100,"nc",""
30/08/2001 12:00:00,30/08/2001,29.1700,29.1700,"nc",""
31/08/2001 12:00:00,31/08/2001,30.5600,30.5600,"nc",""
03/09/2001 12:00:00,03/09/2001,31.6700,31.6700,"nc",""
04/09/2001 12:00:00,04/09/2001,30.8300,30.8300,"nc",""
05/09/2001 12:00:00,05/09/2001,30.0000,30.0000,"nc",""
06/09/2001 12:00:00,06/09/2001,26.1100,26.1100,"nc",""
07/09/2001 12:00:00,07/09/2001,28.6100,28.6100,"nc",""
10/09/2001 12:00:00,10/09/2001,32.2200,32.2200,"nc",""
12/09/2001 12:00:00,12/09/2001,31.6100,31.6100,"nc",""
13/09/2001 12:00:00,13/09/2001,29.4400,29.4400,"nc",""
14/09/2001 12:00:00,14/09/2001,28.6100,28.6100,"nc",""
17/09/2001 12:00:00,17/09/2001,31.6700,31.6700,"nc",""
18/09/2001 12:00:00,18/09/2001,32.2200,32.2200,"nc",""
19/09/2001 12:00:00,19/09/2001,32.2200,32.2200,"nc",""
20/09/2001 12:00:00,20/09/2001,27.2200,27.2200,"nc",""
21/09/2001 12:00:00,21/09/2001,31.3900,31.3900,"nc",""
24/09/2001 12:00:00,24/09/2001,31.6700,31.6700,"nc",""
25/09/2001 12:00:00,25/09/2001,31.3900,31.3900,"nc",""
26/09/2001 12:00:00,26/09/2001,28.3300,28.3300,"nc",""
27/09/2001 12:00:00,27/09/2001,30.0000,30.0000,"nc",""
28/09/2001 12:00:00,28/09/2001,28.0600,28.0600,"nc",""
01/10/2001 12:00:00,01/10/2001,31.6700,31.6700,"nc",""
02/10/2001 12:00:00,02/10/2001,31.9400,31.9400,"nc",""
03/10/2001 12:00:00,03/10/2001,31.6700,31.6700,"nc",""
04/10/2001 12:00:00,04/10/2001,32.2200,32.2200,"nc",""
05/10/2001 12:00:00,05/10/2001,31.3900,31.3900,"nc",""
06/10/2001 12:00:00,06/10/2001,28.3300,28.3300,"nc",""
08/10/2001 12:00:00,08/10/2001,30.5600,30.5600,"nc",""
09/10/2001 12:00:00,09/10/2001,30.5600,30.5600,"nc",""
10/10/2001 12:00:00,10/10/2001,30.8300,30.8300,"nc",""
11/10/2001 12:00:00,11/10/2001,29.7200,29.7200,"nc",""
12/10/2001 12:00:00,12/10/2001,28.6100,28.6100,"nc",""
13/10/2001 12:00:00,13/10/2001,31.6700,31.6700,"nc",""
15/10/2001 12:00:00,15/10/2001,31.6700,31.6700,"nc",""
16/10/2001 12:00:00,16/10/2001,31.1100,31.1100,"nc",""
17/10/2001 12:00:00,17/10/2001,31.1100,31.1100,"nc",""
18/10/2001 12:00:00,18/10/2001,31.3900,31.3900,"nc",""
19/10/2001 12:00:00,19/10/2001,30.5600,30.5600,"nc",""
22/10/2001 12:00:00,22/10/2001,31.1100,31.1100,"nc",""
23/10/2001 12:00:00,23/10/2001,27.7800,27.7800,"nc",""
24/10/2001 12:00:00,24/10/2001,32.2200,32.2200,"nc",""
25/10/2001 12:00:00,25/10/2001,30.2800,30.2800,"nc",""
26/10/2001 12:00:00,26/10/2001,31.3900,31.3900,"nc",""
29/10/2001 12:00:00,29/10/2001,31.6700,31.6700,"nc",""
30/10/2001 12:00:00,30/10/2001,30.5600,30.5600,"nc",""
31/10/2001 12:00:00,31/10/2001,31.1100,31.1100,"nc",""
01/11/2001 12:00:00,01/11/2001,28.3300,28.3300,"nc",""
02/11/2001 12:00:00,02/11/2001,30.2800,30.2800,"nc",""
06/11/2001 12:00:00,06/11/2001,31.1100,31.1100,"nc",""
07/11/2001 12:00:00,07/11/2001,31.3900,31.3900,"nc",""
08/11/2001 12:00:00,08/11/2001,29.7200,29.7200,"nc",""
09/11/2001 12:00:00,09/11/2001,28.3300,28.3300,"nc",""
12/11/2001 12:00:00,12/11/2001,29.4400,29.4400,"nc",""
13/11/2001 12:00:00,13/11/2001,28.6100,28.6100,"nc",""
14/11/2001 12:00:00,14/11/2001,28.3300,28.3300,"nc",""
15/11/2001 12:00:00,15/11/2001,28.8900,28.8900,"nc",""
16/11/2001 12:00:00,16/11/2001,28.8900,28.8900,"nc",""
19/11/2001 12:00:00,19/11/2001,29.7200,29.7200,"nc",""
20/11/2001 12:00:00,20/11/2001,26.3900,26.3900,"nc",""
21/11/2001 12:00:00,21/11/2001,26.9400,26.9400,"nc",""
22/11/2001 12:00:00,22/11/2001,27.2200,27.2200,"nc",""
23/11/2001 12:00:00,23/11/2001,28.3300,28.3300,"nc",""
26/11/2001 12:00:00,26/11/2001,29.1700,29.1700,"nc",""
27/11/2001 12:00:00,27/11/2001,28.3300,28.3300,"nc",""
29/11/2001 12:00:00,29/11/2001,28.8900,28.8900,"nc",""
30/11/2001 12:00:00,30/11/2001,29.4400,29.4400,"nc",""
01/12/2001 12:00:00,01/12/2001,30.2800,30.2800,"nc",""
03/12/2001 12:00:00,03/12/2001,29.7200,29.7200,"nc",""
04/12/2001 12:00:00,04/12/2001,28.8900,28.8900,"nc",""
05/12/2001 12:00:00,05/12/2001,26.6700,26.6700,"nc",""
06/12/2001 12:00:00,06/12/2001,28.3300,28.3300,"nc",""
07/12/2001 12:00:00,07/12/2001,30.2800,30.2800,"nc",""
10/12/2001 12:00:00,10/12/2001,30.0000,30.0000,"nc",""
11/12/2001 12:00:00,11/12/2001,29.1700,29.1700,"nc",""
12/12/2001 12:00:00,12/12/2001,29.4400,29.4400,"nc",""
13/12/2001 12:00:00,13/12/2001,30.2800,30.2800,"nc",""
14/12/2001 12:00:00,14/12/2001,29.4400,29.4400,"nc",""
17/12/2001 12:00:00,17/12/2001,30.0000,30.0000,"nc",""
18/12/2001 12:00:00,18/12/2001,28.8900,28.8900,"nc",""
19/12/2001 12:00:00,19/12/2001,26.9400,26.9400,"nc",""
20/12/2001 12:00:00,20/12/2001,27.7800,27.7800,"nc",""
21/12/2001 12:00:00,21/12/2001,29.1700,29.1700,"nc",""
26/12/2001 12:00:00,26/12/2001,28.3300,28.3300,"nc",""
27/12/2001 12:00:00,27/12/2001,29.4400,29.4400,"nc",""
28/12/2001 12:00:00,28/12/2001,28.3300,28.3300,"nc",""
02/01/2002 12:00:00,02/01/2002,30.0000,30.0000,"nc",""
03/01/2002 12:00:00,03/01/2002,30.0000,30.0000,"nc",""
04/01/2002 12:00:00,04/01/2002,29.4400,29.4400,"nc",""
08/01/2002 12:00:00,08/01/2002,30.0000,30.0000,"nc",""
09/01/2002 12:00:00,09/01/2002,29.4400,29.4400,"nc",""
10/01/2002 12:00:00,10/01/2002,27.7800,27.7800,"nc",""
11/01/2002 12:00:00,11/01/2002,30.0000,30.0000,"nc",""
14/01/2002 12:00:00,14/01/2002,29.1700,29.1700,"nc",""
15/01/2002 12:00:00,15/01/2002,28.6100,28.6100,"nc",""
16/01/2002 12:00:00,16/01/2002,29.1700,29.1700,"nc",""
17/01/2002 12:00:00,17/01/2002,30.5600,30.5600,"nc",""
18/01/2002 12:00:00,18/01/2002,30.0000,30.0000,"nc",""
21/01/2002 12:00:00,21/01/2002,30.5600,30.5600,"nc",""
22/01/2002 12:00:00,22/01/2002,30.0000,30.0000,"nc",""
23/01/2002 12:00:00,23/01/2002,30.5600,30.5600,"nc",""
24/01/2002 12:00:00,24/01/2002,30.2800,30.2800,"nc",""
25/01/2002 12:00:00,25/01/2002,30.5600,30.5600,"nc",""
28/01/2002 12:00:00,28/01/2002,30.5600,30.5600,"nc",""
29/01/2002 12:00:00,29/01/2002,30.5600,30.5600,"nc",""
30/01/2002 12:00:00,30/01/2002,30.0000,30.0000,"nc",""
31/01/2002 12:00:00,31/01/2002,30.8300,30.8300,"nc",""
01/02/2002 12:00:00,01/02/2002,30.2800,30.2800,"nc",""
04/02/2002 12:00:00,04/02/2002,30.8300,30.8300,"nc",""
05/02/2002 12:00:00,05/02/2002,29.7200,29.7200,"nc",""
06/02/2002 12:00:00,06/02/2002,29.7200,29.7200,"nc",""
07/02/2002 12:00:00,07/02/2002,30.5600,30.5600,"nc",""
08/02/2002 12:00:00,08/02/2002,29.7200,29.7200,"nc",""
11/02/2002 12:00:00,11/02/2002,30.2800,30.2800,"nc",""
13/02/2002 12:00:00,13/02/2002,30.2800,30.2800,"nc",""
14/02/2002 12:00:00,14/02/2002,30.2800,30.2800,"nc",""
15/02/2002 12:00:00,15/02/2002,30.2800,30.2800,"nc",""
18/02/2002 12:00:00,18/02/2002,30.5600,30.5600,"nc",""
19/02/2002 12:00:00,19/02/2002,30.5600,30.5600,"nc",""
20/02/2002 12:00:00,20/02/2002,30.8300,30.8300,"nc",""
21/02/2002 12:00:00,21/02/2002,30.8300,30.8300,"nc",""
22/02/2002 12:00:00,22/02/2002,30.5600,30.5600,"nc",""
25/02/2002 12:00:00,25/02/2002,30.8300,30.8300,"nc",""
26/02/2002 12:00:00,26/02/2002,30.8300,30.8300,"nc",""
27/02/2002 12:00:00,27/02/2002,31.9400,31.9400,"nc",""
28/02/2002 12:00:00,28/02/2002,30.5600,30.5600,"nc",""
01/03/2002 12:00:00,01/03/2002,30.2800,30.2800,"nc",""
04/03/2002 12:00:00,04/03/2002,31.3900,31.3900,"nc",""
05/03/2002 12:00:00,05/03/2002,31.9400,31.9400,"nc",""
06/03/2002 12:00:00,06/03/2002,32.2200,32.2200,"nc",""
07/03/2002 12:00:00,07/03/2002,31.1100,31.1100,"nc",""
08/03/2002 12:00:00,08/03/2002,30.5600,30.5600,"nc",""
11/03/2002 12:00:00,11/03/2002,32.2200,32.2200,"nc",""
12/03/2002 12:00:00,12/03/2002,30.5600,30.5600,"nc",""
13/03/2002 12:00:00,13/03/2002,31.6700,31.6700,"nc",""
14/03/2002 12:00:00,14/03/2002,31.9400,31.9400,"nc",""
15/03/2002 12:00:00,15/03/2002,30.0000,30.0000,"nc",""
18/03/2002 12:00:00,18/03/2002,32.2200,32.2200,"nc",""
19/03/2002 12:00:00,19/03/2002,33.8900,33.8900,"nc",""
21/03/2002 12:00:00,21/03/2002,33.3300,33.3300,"nc",""
22/03/2002 12:00:00,22/03/2002,31.3900,31.3900,"nc",""
25/03/2002 12:00:00,25/03/2002,31.3900,31.3900,"nc",""
26/03/2002 12:00:00,26/03/2002,31.3900,31.3900,"nc",""
27/03/2002 12:00:00,27/03/2002,32.2200,32.2200,"nc",""
28/03/2002 12:00:00,28/03/2002,32.2200,32.2200,"nc",""
01/04/2002 12:00:00,01/04/2002,31.9400,31.9400,"nc",""
02/04/2002 12:00:00,02/04/2002,31.6700,31.6700,"nc",""
03/04/2002 12:00:00,03/04/2002,32.2200,32.2200,"nc",""
04/04/2002 12:00:00,04/04/2002,32.7800,32.7800,"nc",""
05/04/2002 12:00:00,05/04/2002,29.4400,29.4400,"nc",""
08/04/2002 12:00:00,08/04/2002,31.3900,31.3900,"nc",""
09/04/2002 12:00:00,09/04/2002,31.6700,31.6700,"nc",""
10/04/2002 12:00:00,10/04/2002,32.2200,32.2200,"nc",""
11/04/2002 12:00:00,11/04/2002,33.3300,33.3300,"nc",""
12/04/2002 12:00:00,12/04/2002,33.0600,33.0600,"nc",""
15/04/2002 12:00:00,15/04/2002,32.7800,32.7800,"nc",""
16/04/2002 12:00:00,16/04/2002,32.2200,32.2200,"nc",""
17/04/2002 12:00:00,17/04/2002,31.9400,31.9400,"nc",""
23/04/2002 12:00:00,23/04/2002,32.5000,32.5000,"nc",""
24/04/2002 12:00:00,24/04/2002,32.2200,32.2200,"nc",""
25/04/2002 12:00:00,25/04/2002,31.3900,31.3900,"nc",""
26/04/2002 12:00:00,26/04/2002,31.1100,31.1100,"nc",""
29/04/2002 12:00:00,29/04/2002,31.1100,31.1100,"nc",""
30/04/2002 12:00:00,30/04/2002,31.6700,31.6700,"nc",""
02/05/2002 12:00:00,02/05/2002,32.2200,32.2200,"nc",""
03/05/2002 12:00:00,03/05/2002,32.5000,32.5000,"nc",""
06/05/2002 12:00:00,06/05/2002,33.0600,33.0600,"nc",""
07/05/2002 12:00:00,07/05/2002,34.1700,34.1700,"nc",""
08/05/2002 12:00:00,08/05/2002,33.8900,33.8900,"nc",""
09/05/2002 12:00:00,09/05/2002,33.3300,33.3300,"nc",""
10/05/2002 12:00:00,10/05/2002,31.1100,31.1100,"nc",""
13/05/2002 12:00:00,13/05/2002,33.3300,33.3300,"nc",""
14/05/2002 12:00:00,14/05/2002,34.1700,34.1700,"nc",""
15/05/2002 12:00:00,15/05/2002,31.9400,31.9400,"nc",""
16/05/2002 12:00:00,16/05/2002,33.3300,33.3300,"nc",""
17/05/2002 12:00:00,17/05/2002,33.8900,33.8900,"nc",""
20/05/2002 12:00:00,20/05/2002,31.9400,31.9400,"nc",""
21/05/2002 12:00:00,21/05/2002,29.1700,29.1700,"nc",""
22/05/2002 12:00:00,22/05/2002,32.2200,32.2200,"nc",""
23/05/2002 12:00:00,23/05/2002,33.3300,33.3300,"nc",""
24/05/2002 12:00:00,24/05/2002,31.3900,31.3900,"nc",""
27/05/2002 12:00:00,27/05/2002,32.2200,32.2200,"nc",""
28/05/2002 12:00:00,28/05/2002,32.5000,32.5000,"nc",""
29/05/2002 12:00:00,29/05/2002,33.3300,33.3300,"nc",""
30/05/2002 12:00:00,30/05/2002,31.9400,31.9400,"nc",""
31/05/2002 12:00:00,31/05/2002,30.5600,30.5600,"nc",""
03/06/2002 12:00:00,03/06/2002,33.3300,33.3300,"nc",""
04/06/2002 12:00:00,04/06/2002,31.3900,31.3900,"nc",""
05/06/2002 12:00:00,05/06/2002,31.9400,31.9400,"nc",""
06/06/2002 12:00:00,06/06/2002,26.9400,26.9400,"nc",""
07/06/2002 12:00:00,07/06/2002,30.8300,30.8300,"nc",""
10/06/2002 12:00:00,10/06/2002,32.5000,32.5000,"nc",""
11/06/2002 12:00:00,11/06/2002,33.8900,33.8900,"nc",""
12/06/2002 12:00:00,12/06/2002,32.2200,32.2200,"nc",""
13/06/2002 12:00:00,13/06/2002,32.2200,32.2200,"nc",""
14/06/2002 12:00:00,14/06/2002,32.2200,32.2200,"nc",""
17/06/2002 12:00:00,17/06/2002,32.5000,32.5000,"nc",""
18/06/2002 12:00:00,18/06/2002,28.0600,28.0600,"nc",""
19/06/2002 12:00:00,19/06/2002,31.1100,31.1100,"nc",""
20/06/2002 12:00:00,20/06/2002,32.2200,32.2200,"nc",""
21/06/2002 12:00:00,21/06/2002,32.2200,32.2200,"nc",""
24/06/2002 12:00:00,24/06/2002,33.8900,33.8900,"nc",""
25/06/2002 12:00:00,25/06/2002,28.6100,28.6100,"nc",""
26/06/2002 12:00:00,26/06/2002,30.5600,30.5600,"nc",""
27/06/2002 12:00:00,27/06/2002,32.7800,32.7800,"nc",""
28/06/2002 12:00:00,28/06/2002,31.9400,31.9400,"nc",""
01/07/2002 12:00:00,01/07/2002,32.7800,32.7800,"nc",""
02/07/2002 12:00:00,02/07/2002,33.0600,33.0600,"nc",""
03/07/2002 12:00:00,03/07/2002,32.5000,32.5000,"nc",""
04/07/2002 12:00:00,04/07/2002,32.5000,32.5000,"nc",""
05/07/2002 12:00:00,05/07/2002,32.5000,32.5000,"nc",""
08/07/2002 12:00:00,08/07/2002,31.6700,31.6700,"nc",""
09/07/2002 12:00:00,09/07/2002,30.5600,30.5600,"nc",""
10/07/2002 12:00:00,10/07/2002,32.7800,32.7800,"nc",""
11/07/2002 12:00:00,11/07/2002,32.5000,32.5000,"nc",""
12/07/2002 12:00:00,12/07/2002,29.7200,29.7200,"nc",""
15/07/2002 12:00:00,15/07/2002,32.2200,32.2200,"nc",""
16/07/2002 12:00:00,16/07/2002,30.0000,30.0000,"nc",""
17/07/2002 12:00:00,17/07/2002,31.1100,31.1100,"nc",""
18/07/2002 12:00:00,18/07/2002,29.4400,29.4400,"nc",""
19/07/2002 12:00:00,19/07/2002,30.0000,30.0000,"nc",""
22/07/2002 12:00:00,22/07/2002,31.3900,31.3900,"nc",""
23/07/2002 12:00:00,23/07/2002,29.4400,29.4400,"nc",""
24/07/2002 12:00:00,24/07/2002,31.9400,31.9400,"nc",""
25/07/2002 12:00:00,25/07/2002,30.0000,30.0000,"nc",""
26/07/2002 12:00:00,26/07/2002,30.8300,30.8300,"nc",""
29/07/2002 12:00:00,29/07/2002,32.2200,32.2200,"nc",""
30/07/2002 12:00:00,30/07/2002,31.9400,31.9400,"nc",""
31/07/2002 12:00:00,31/07/2002,30.2800,30.2800,"nc",""
01/08/2002 12:00:00,01/08/2002,29.4400,29.4400,"nc",""
02/08/2002 12:00:00,02/08/2002,30.0000,30.0000,"nc",""
05/08/2002 12:00:00,05/08/2002,32.2200,32.2200,"nc",""
06/08/2002 12:00:00,06/08/2002,30.8300,30.8300,"nc",""
07/08/2002 12:00:00,07/08/2002,32.5000,32.5000,"nc",""
08/08/2002 12:00:00,08/08/2002,31.6700,31.6700,"nc",""
09/08/2002 12:00:00,09/08/2002,28.3300,28.3300,"nc",""
12/08/2002 12:00:00,12/08/2002,30.5600,30.5600,"nc",""
13/08/2002 12:00:00,13/08/2002,32.2200,32.2200,"nc",""
14/08/2002 12:00:00,14/08/2002,31.6700,31.6700,"nc",""
15/08/2002 12:00:00,15/08/2002,32.7800,32.7800,"nc",""
16/08/2002 12:00:00,16/08/2002,31.1100,31.1100,"nc",""
19/08/2002 12:00:00,19/08/2002,32.2200,32.2200,"nc",""
20/08/2002 12:00:00,20/08/2002,32.2200,32.2200,"nc",""
21/08/2002 12:00:00,21/08/2002,28.3300,28.3300,"nc",""
22/08/2002 12:00:00,22/08/2002,30.2800,30.2800,"nc",""
23/08/2002 12:00:00,23/08/2002,31.9400,31.9400,"nc",""
26/08/2002 12:00:00,26/08/2002,31.1100,31.1100,"nc",""
27/08/2002 12:00:00,27/08/2002,31.1100,31.1100,"nc",""
28/08/2002 12:00:00,28/08/2002,30.5600,30.5600,"nc",""
29/08/2002 12:00:00,29/08/2002,31.1100,31.1100,"nc",""
30/08/2002 12:00:00,30/08/2002,30.8300,30.8300,"nc",""
02/09/2002 12:00:00,02/09/2002,32.2200,32.2200,"nc",""
04/09/2002 12:00:00,04/09/2002,31.3900,31.3900,"nc",""
